trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2369,False,"{'a': 0.001, 'e': 0.09366787481677047}",25,11,-7.659472429237775,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
2370,False,"{'a': 0.001, 'e': 0.09357425376028367}",30,13,30.65048403724958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.001, 'e': 0.09348072627805847}",25,14,-0.9987386867546815,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2372,False,"{'a': 0.001, 'e': 0.09338729227656732}",25,16,8.36824680971391,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.001, 'e': 0.09329395166237625}",25,10,20.750480336960106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.001, 'e': 0.09320070434214457}",25,14,17.016531923469326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.001, 'e': 0.09310755022262504}",20,10,16.784634477529746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.001, 'e': 0.09301448921066349}",25,15,11.299586017441365,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.001, 'e': 0.0929215212131989}",25,3,35.93507035400757,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.001, 'e': 0.09282864613726323}",25,16,9.492170644818447,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.001, 'e': 0.09273586388998147}",20,9,16.447559843572396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.001, 'e': 0.09264317437857132}",35,9,25.89679200773989,"{0: 23, 1: 3, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.001, 'e': 0.09255057751034329}",35,20,14.882363617546753,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2382,False,"{'a': 0.001, 'e': 0.09245807319270043}",20,7,24.97192428351462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.001, 'e': 0.0923656613331385}",20,13,-10.004713330127881,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
2384,False,"{'a': 0.001, 'e': 0.09227334183924561}",20,13,12.862321160429953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.001, 'e': 0.09218111461870225}",20,7,20.7121899350106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.001, 'e': 0.09208897957928115}",30,18,22.573355519838735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.001, 'e': 0.09199693662884734}",30,9,-22.215605828744128,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
2388,False,"{'a': 0.001, 'e': 0.09190498567535783}",30,5,27.97930970741429,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
2389,False,"{'a': 0.001, 'e': 0.09181312662686165}",20,8,-6.316121114611903,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2390,False,"{'a': 0.001, 'e': 0.09172135939149971}",20,13,11.358990195158484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.001, 'e': 0.09162968387750484}",20,13,12.659749393026237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.001, 'e': 0.09153809999320149}",30,15,24.58511892322132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.001, 'e': 0.09144660764700575}",20,7,24.508428417649718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.001, 'e': 0.09135520674742525}",20,16,7.1070333277275335,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.001, 'e': 0.09126389720305915}",30,11,9.709726583141904,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
2396,False,"{'a': 0.001, 'e': 0.09117267892259785}",30,20,17.14962521256765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.001, 'e': 0.09108155181482308}",20,10,-17.817865677053774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2398,False,"{'a': 0.001, 'e': 0.09099051578860767}",25,15,13.516332495151412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.001, 'e': 0.09089957075291567}",25,15,15.833146877530442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.001, 'e': 0.090808716616802}",20,10,17.366857809876844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.001, 'e': 0.09071795328941251}",25,11,27.21615996296244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.001, 'e': 0.09062728067998384}",25,13,8.564439517265217,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2403,False,"{'a': 0.001, 'e': 0.09053669869784343}",20,13,0.8645217731206445,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2404,False,"{'a': 0.001, 'e': 0.09044620725240926}",25,18,14.24238094589743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.001, 'e': 0.0903558062531899}",20,3,25.490601142756482,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.001, 'e': 0.09026549560978427}",20,8,-25.957612337176947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2407,False,"{'a': 0.001, 'e': 0.0901752752318818}",25,0,29.843365175210995,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2408,False,"{'a': 0.001, 'e': 0.0900851450292621}",25,0,-4.745832612817403,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2409,False,"{'a': 0.001, 'e': 0.08999510491179491}",20,6,26.50920648316892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.001, 'e': 0.08990515478944011}",20,11,17.285326285707082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.001, 'e': 0.08981529457224763}",20,12,6.3845561427989335,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2412,False,"{'a': 0.001, 'e': 0.0897255241703572}",20,6,-1.339364183605277,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2413,False,"{'a': 0.001, 'e': 0.08963584349399842}",30,16,12.909612201466324,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.001, 'e': 0.08954625245349057}",25,18,17.50181147257925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.001, 'e': 0.08945675095924267}",30,9,20.436517734462296,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2416,False,"{'a': 0.001, 'e': 0.08936733892175319}",20,6,22.582444582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.001, 'e': 0.08927801625161007}",25,12,24.820433710056655,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.001, 'e': 0.08918878285949061}",20,0,-17.873846642432017,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2419,False,"{'a': 0.001, 'e': 0.08909963865616147}",20,15,9.769355132181225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.001, 'e': 0.08901058355247843}",20,9,-24.828316483752335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2421,False,"{'a': 0.001, 'e': 0.08892161745938634}",20,9,17.50147363556619,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.001, 'e': 0.08883274028791908}",30,11,-5.229505312115176,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
2423,False,"{'a': 0.001, 'e': 0.08874395194919957}",25,20,10.709025986962818,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.001, 'e': 0.08865525235443938}",35,15,31.685279242078245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.001, 'e': 0.08856664141493896}",25,11,13.092199976270015,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.001, 'e': 0.08847811904208727}",20,13,-29.566965502525292,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2427,False,"{'a': 0.001, 'e': 0.08838968514736205}",20,5,26.843938376695274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.001, 'e': 0.08830133964232935}",35,18,7.821321159203256,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2429,False,"{'a': 0.001, 'e': 0.08821308243864363}",20,8,12.065441599708516,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.001, 'e': 0.08812491344804767}",25,18,13.465490140664215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.001, 'e': 0.08803683258237255}",20,11,4.175615936012626,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2432,False,"{'a': 0.001, 'e': 0.08794883975353733}",25,6,33.80068071121434,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.001, 'e': 0.0878609348735492}",20,0,25.830111892915237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2434,False,"{'a': 0.001, 'e': 0.08777311785450327}",30,7,44.280739092877084,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.001, 'e': 0.08768538860858248}",20,3,4.610134371375593,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2436,False,"{'a': 0.001, 'e': 0.08759774704805763}",25,14,11.422347267042937,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.001, 'e': 0.08751019308528712}",20,4,17.71677888523767,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2438,False,"{'a': 0.001, 'e': 0.08742272663271701}",35,17,15.576732286171179,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2439,False,"{'a': 0.001, 'e': 0.08733534760288077}",20,6,22.355428419806945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.001, 'e': 0.08724805590839944}",25,14,22.87883769480431,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.001, 'e': 0.0871608514619813}",20,14,1.5358444375739893,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2442,False,"{'a': 0.001, 'e': 0.08707373417642188}",20,0,-9.608789600060462,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2443,False,"{'a': 0.001, 'e': 0.08698670396460385}",30,11,11.293126514603156,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
2444,False,"{'a': 0.001, 'e': 0.08689976073949708}",25,13,14.637269427337328,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.001, 'e': 0.08681290441415829}",25,13,19.880482669047172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.001, 'e': 0.08672613490173114}",30,7,22.84982609095686,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2447,False,"{'a': 0.001, 'e': 0.0866394521154461}",30,14,15.22156321101158,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2448,False,"{'a': 0.001, 'e': 0.08655285596862042}",20,12,15.069848216175387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.001, 'e': 0.08646634637465792}",20,8,18.28104591650016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.001, 'e': 0.086379923247049}",20,9,18.898171074390696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.001, 'e': 0.0862935864993705}",25,17,0.9919845508160292,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2452,False,"{'a': 0.001, 'e': 0.08620733604528572}",30,13,32.70711833129594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.001, 'e': 0.08612117179854416}",20,3,15.720861863142208,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2454,False,"{'a': 0.001, 'e': 0.08603509367298158}",25,12,26.790645285301817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.001, 'e': 0.08594910158251981}",25,17,13.072697687094223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.001, 'e': 0.08586319544116683}",25,13,9.774708167917385,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2457,False,"{'a': 0.001, 'e': 0.08577737516301644}",20,10,14.512866200640413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.001, 'e': 0.08569164066224835}",20,4,20.53844429274436,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.001, 'e': 0.08560599185312803}",20,8,10.191747352724747,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2460,False,"{'a': 0.001, 'e': 0.08552042865000674}",30,8,36.98239971570264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.001, 'e': 0.08543495096732123}",20,13,13.748562410790882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.001, 'e': 0.08534955871959381}",25,17,15.900176230343604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.001, 'e': 0.08526425182143217}",35,19,14.910296922336352,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2464,False,"{'a': 0.001, 'e': 0.0851790301875295}",20,11,14.884031978582748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.001, 'e': 0.08509389373266411}",20,11,17.3220267030473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.001, 'e': 0.08500884237169956}",20,9,18.081572694017968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.001, 'e': 0.08492387601958441}",20,10,-3.41795010068043,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2468,False,"{'a': 0.001, 'e': 0.08483899459135241}",20,3,27.412255440920966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.001, 'e': 0.08475419800212207}",20,7,25.002896461860832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.001, 'e': 0.08466948616709678}",20,8,-35.86239359248718,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2471,False,"{'a': 0.001, 'e': 0.08458485900156469}",20,7,19.15773633446203,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.001, 'e': 0.08450031642089868}",20,10,12.454790855520994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.001, 'e': 0.08441585834055614}",25,13,18.796110272207603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.001, 'e': 0.08433148467607897}",20,11,15.850591584990099,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.001, 'e': 0.08424719534309347}",35,21,-1.9958401466652114,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2476,False,"{'a': 0.001, 'e': 0.08416299025731036}",20,2,25.090306188597708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.001, 'e': 0.08407886933452453}",30,18,25.71095191301056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.001, 'e': 0.08399483249061504}",30,18,15.454528113397583,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2479,False,"{'a': 0.001, 'e': 0.083910879641545}",25,0,20.472992804816474,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2480,False,"{'a': 0.001, 'e': 0.08382701070336164}",25,11,26.127809554823735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.001, 'e': 0.08374322559219596}",20,12,16.045208618077766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.001, 'e': 0.08365952422426286}",25,11,11.473372726504035,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2483,False,"{'a': 0.001, 'e': 0.0835759065158609}",35,21,17.290042130692434,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2484,False,"{'a': 0.001, 'e': 0.08349237238337248}",20,12,10.765422929188215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.001, 'e': 0.08340892174326339}",20,11,15.316474059980699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.001, 'e': 0.083325554512083}",25,13,-2.7413650473467364,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2487,False,"{'a': 0.001, 'e': 0.08324227060646401}",30,20,7.300788286040531,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2488,False,"{'a': 0.001, 'e': 0.08315906994312262}",25,5,10.637637188114514,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2489,False,"{'a': 0.001, 'e': 0.0830759524388581}",25,15,16.78131567452368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.001, 'e': 0.08299291801055293}",25,17,3.6526647218770107,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2491,False,"{'a': 0.001, 'e': 0.08290996657517266}",25,17,15.805588499187035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.001, 'e': 0.08282709804976592}",25,16,16.020540546944122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.001, 'e': 0.08274431235146412}",20,7,20.619859896188817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.001, 'e': 0.08266160939748157}",20,12,-1.7616349336765413,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2495,False,"{'a': 0.001, 'e': 0.08257898910511527}",25,18,16.739218136283114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.001, 'e': 0.08249645139174498}",25,14,23.093683070171306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.001, 'e': 0.08241399617483297}",20,12,4.6130836148701775,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2498,False,"{'a': 0.001, 'e': 0.08233162337192401}",25,19,9.55999741413561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.001, 'e': 0.08224933290064523}",20,0,8.69739735284465,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2500,False,"{'a': 0.001, 'e': 0.08216712467870625}",20,2,31.36069214394547,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.001, 'e': 0.0820849986238988}",20,13,10.922693117461728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.001, 'e': 0.08200295465409681}",20,6,15.22249663913517,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2503,False,"{'a': 0.001, 'e': 0.08192099268725626}",30,0,2.9499641709751674,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
2504,False,"{'a': 0.001, 'e': 0.08183911264141527}",20,15,9.333886806238441,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.001, 'e': 0.08175731443469375}",20,11,17.619975872504366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.001, 'e': 0.08167559798529346}",20,14,9.282703248848527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.001, 'e': 0.08159396321149794}",20,15,10.11353774973381,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.001, 'e': 0.08151241003167246}",25,5,-13.776831327019146,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
2509,False,"{'a': 0.001, 'e': 0.08143093836426381}",20,9,8.870806759959677,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2510,False,"{'a': 0.001, 'e': 0.0813495481278003}",20,0,32.72077119704171,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2511,False,"{'a': 0.001, 'e': 0.08126823924089167}",20,16,6.848076602695067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.001, 'e': 0.08118701162222909}",25,6,23.359528773142134,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.001, 'e': 0.0811058651905849}",20,13,10.491210982944272,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.001, 'e': 0.08102479986481265}",25,17,15.641263697566181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.001, 'e': 0.08094381556384699}",20,7,20.238926126712002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.001, 'e': 0.08086291220670366}",25,17,13.668173210734206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.001, 'e': 0.08078208971247929}",25,15,18.25982382228017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.001, 'e': 0.08070134800035135}",30,16,11.801711994552985,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2519,False,"{'a': 0.001, 'e': 0.08062068698957811}",20,0,-6.31582718384221,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2520,False,"{'a': 0.001, 'e': 0.08054010659949862}",30,5,41.2705219522868,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.001, 'e': 0.08045960674953244}",25,3,33.134936199050024,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.001, 'e': 0.0803791873591797}",25,10,29.055112558800026,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.001, 'e': 0.08029884834802099}",20,13,14.854795199340002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.001, 'e': 0.08021858963571736}",30,20,17.401920265163312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.001, 'e': 0.08013841114201005}",25,11,11.974774496177114,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2526,False,"{'a': 0.001, 'e': 0.08005831278672054}",20,10,16.96719133440851,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.001, 'e': 0.07997829448975048}",20,14,11.575745860916808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.001, 'e': 0.0798983561710816}",35,24,8.765824002516949,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2529,False,"{'a': 0.001, 'e': 0.07981849775077554}",20,4,11.951039838985874,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2530,False,"{'a': 0.001, 'e': 0.0797387191489739}",25,0,13.82671662302427,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2531,False,"{'a': 0.001, 'e': 0.07965902028589801}",25,7,28.22959179304592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.001, 'e': 0.07957940108184908}",20,6,23.369486722746657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.001, 'e': 0.07949986145720786}",25,14,20.692908819745142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.001, 'e': 0.07942040133243472}",20,16,7.7942232730488055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.001, 'e': 0.0793410206280695}",25,5,34.83274209955341,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.001, 'e': 0.07926171926473155}",25,0,-6.528545485145734,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
2537,False,"{'a': 0.001, 'e': 0.07918249716311948}",20,0,7.472180410278069,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2538,False,"{'a': 0.001, 'e': 0.07910335424401117}",20,12,3.5276831413927585,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2539,False,"{'a': 0.001, 'e': 0.07902429042826366}",20,10,-31.539439787119733,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
2540,False,"{'a': 0.001, 'e': 0.07894530563681319}",20,10,14.997117860661179,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.001, 'e': 0.07886639979067495}",20,13,1.7542063059952397,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2542,False,"{'a': 0.001, 'e': 0.07878757281094306}",25,15,19.852063499262513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.001, 'e': 0.07870882461879052}",20,10,3.5238146723545736,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2544,False,"{'a': 0.001, 'e': 0.07863015513546918}",20,11,8.92991419724648,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.001, 'e': 0.07855156428230954}",20,0,13.961899152674551,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2546,False,"{'a': 0.001, 'e': 0.07847305198072073}",25,11,27.029376648467476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.001, 'e': 0.0783946181521904}",20,6,14.626822836725523,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2548,False,"{'a': 0.001, 'e': 0.07831626271828479}",25,5,32.21934339838967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.001, 'e': 0.07823798560064842}",20,13,15.855781361693262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.001, 'e': 0.07815978672100418}",25,16,18.887513926481212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.001, 'e': 0.07808166600115313}",25,9,25.4968519964679,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
